date,ticker,close
2026-06-30,ALAB,483.0199890136719
2026-07-01,ALAB,430.8599853515625
2026-07-02,ALAB,406.4200134277344
2026-07-06,ALAB,432.739990234375
2026-07-07,ALAB,382.8900146484375
2026-07-08,ALAB,393.1600036621094
2026-07-09,ALAB,417.45001220703125
2026-07-10,ALAB,412.9700012207031
2024-07-15,AMD,179.8300018310547
2024-07-16,AMD,177.5500030517578
2024-07-17,AMD,159.42999267578125
2024-07-18,AMD,155.77000427246094
2024-07-19,AMD,151.5800018310547
2024-07-22,AMD,155.8699951171875
2024-07-23,AMD,154.0
2024-07-24,AMD,144.6300048828125
2024-07-25,AMD,138.32000732421875
2024-07-26,AMD,139.99000549316406
2024-07-29,AMD,139.75
2024-07-30,AMD,138.44000244140625
2024-07-31,AMD,144.47999572753906
2024-08-01,AMD,132.5399932861328
2024-08-02,AMD,132.5
2024-08-05,AMD,134.82000732421875
2024-08-06,AMD,130.17999267578125
2024-08-07,AMD,128.6699981689453
2024-08-08,AMD,136.32000732421875
2024-08-09,AMD,134.27000427246094
2024-08-12,AMD,136.77000427246094
2024-08-13,AMD,141.1300048828125
2024-08-14,AMD,140.75
2024-08-15,AMD,147.36000061035156
2024-08-16,AMD,148.55999755859375
2024-08-19,AMD,155.27999877929688
2024-08-20,AMD,156.39999389648438
2024-08-21,AMD,157.80999755859375
2024-08-22,AMD,151.6999969482422
2024-08-23,AMD,154.97999572753906
2024-08-26,AMD,149.99000549316406
2024-08-27,AMD,150.5
2024-08-28,AMD,146.36000061035156
2024-08-29,AMD,145.49000549316406
2024-08-30,AMD,148.55999755859375
2024-09-03,AMD,136.94000244140625
2024-09-04,AMD,140.8699951171875
2024-09-05,AMD,139.44000244140625
2024-09-06,AMD,134.35000610351562
2024-09-09,AMD,138.14999389648438
2024-09-10,AMD,142.83999633789062
2024-09-11,AMD,149.86000061035156
2024-09-12,AMD,150.77000427246094
2024-09-13,AMD,152.30999755859375
2024-09-16,AMD,152.0800018310547
2024-09-17,AMD,150.82000732421875
2024-09-18,AMD,148.2899932861328
2024-09-19,AMD,156.74000549316406
2024-09-20,AMD,155.9499969482422
2024-09-23,AMD,156.75
2024-09-24,AMD,158.32000732421875
2024-09-25,AMD,162.02000427246094
2024-09-26,AMD,167.49000549316406
2024-09-27,AMD,164.35000610351562
2024-09-30,AMD,164.0800018310547
2024-10-01,AMD,159.75
2024-10-02,AMD,159.77999877929688
2024-10-03,AMD,162.85000610351562
2024-10-04,AMD,170.89999389648438
2024-10-07,AMD,170.97000122070312
2024-10-08,AMD,172.8000030517578
2024-10-09,AMD,171.02000427246094
2024-10-10,AMD,164.17999267578125
2024-10-11,AMD,167.88999938964844
2024-10-14,AMD,165.27000427246094
2024-10-15,AMD,156.63999938964844
2024-10-16,AMD,156.1300048828125
2024-10-17,AMD,156.25
2024-10-18,AMD,155.97000122070312
2024-10-21,AMD,157.89999389648438
2024-10-22,AMD,154.08999633789062
2024-10-23,AMD,152.91000366210938
2024-10-24,AMD,153.44000244140625
2024-10-25,AMD,156.22999572753906
2024-10-28,AMD,159.9199981689453
2024-10-29,AMD,166.25
2024-10-30,AMD,148.60000610351562
2024-10-31,AMD,144.07000732421875
2024-11-01,AMD,141.86000061035156
2024-11-04,AMD,140.7100067138672
2024-11-05,AMD,141.66000366210938
2024-11-06,AMD,145.10000610351562
2024-11-07,AMD,149.82000732421875
2024-11-08,AMD,147.9499969482422
2024-11-11,AMD,147.35000610351562
2024-11-12,AMD,143.6300048828125
2024-11-13,AMD,139.3000030517578
2024-11-14,AMD,138.83999633789062
2024-11-15,AMD,134.89999389648438
2024-11-18,AMD,138.92999267578125
2024-11-19,AMD,139.38999938964844
2024-11-20,AMD,137.60000610351562
2024-11-21,AMD,137.49000549316406
2024-11-22,AMD,138.35000610351562
2024-11-25,AMD,141.1300048828125
2024-11-26,AMD,137.72000122070312
2024-11-27,AMD,136.24000549316406
2024-11-29,AMD,137.17999267578125
2024-12-02,AMD,142.05999755859375
2024-12-03,AMD,141.97999572753906
2024-12-04,AMD,143.99000549316406
2024-12-05,AMD,141.36000061035156
2024-12-06,AMD,138.58999633789062
2024-12-09,AMD,130.8699951171875
2024-12-10,AMD,127.73999786376953
2024-12-11,AMD,130.14999389648438
2024-12-12,AMD,130.60000610351562
2024-12-13,AMD,126.91000366210938
2024-12-16,AMD,126.69000244140625
2024-12-17,AMD,125.0199966430664
2024-12-18,AMD,121.41000366210938
2024-12-19,AMD,118.87999725341797
2024-12-20,AMD,119.20999908447266
2024-12-23,AMD,124.5999984741211
2024-12-24,AMD,126.29000091552734
2024-12-26,AMD,125.05999755859375
2024-12-27,AMD,125.19000244140625
2024-12-30,AMD,122.44000244140625
2024-12-31,AMD,120.79000091552734
2025-01-02,AMD,120.62999725341797
2025-01-03,AMD,125.37000274658203
2025-01-06,AMD,129.5500030517578
2025-01-07,AMD,127.33000183105469
2025-01-08,AMD,121.83999633789062
2025-01-10,AMD,116.04000091552734
2025-01-13,AMD,117.31999969482422
2025-01-14,AMD,116.08999633789062
2025-01-15,AMD,119.95999908447266
2025-01-16,AMD,118.44000244140625
2025-01-17,AMD,121.45999908447266
2025-01-21,AMD,122.27999877929688
2025-01-22,AMD,123.75
2025-01-23,AMD,123.04000091552734
2025-01-24,AMD,122.83999633789062
2025-01-27,AMD,115.01000213623047
2025-01-28,AMD,114.16999816894531
2025-01-29,AMD,117.3499984741211
2025-01-30,AMD,118.86000061035156
2025-01-31,AMD,115.94999694824219
2025-02-03,AMD,114.2699966430664
2025-02-04,AMD,119.5
2025-02-05,AMD,112.01000213623047
2025-02-06,AMD,110.16000366210938
2025-02-07,AMD,107.55999755859375
2025-02-10,AMD,110.4800033569336
2025-02-11,AMD,111.0999984741211
2025-02-12,AMD,111.72000122070312
2025-02-13,AMD,111.80999755859375
2025-02-14,AMD,113.0999984741211
2025-02-18,AMD,114.27999877929688
2025-02-19,AMD,114.69000244140625
2025-02-20,AMD,114.16999816894531
2025-02-21,AMD,110.83999633789062
2025-02-24,AMD,108.11000061035156
2025-02-25,AMD,103.95999908447266
2025-02-26,AMD,104.73999786376953
2025-02-27,AMD,99.51000213623047
2025-02-28,AMD,99.86000061035156
2025-03-03,AMD,98.2300033569336
2025-03-04,AMD,100.75
2025-03-05,AMD,101.66999816894531
2025-03-06,AMD,98.8499984741211
2025-03-07,AMD,100.30999755859375
2025-03-10,AMD,96.62999725341797
2025-03-11,AMD,96.76000213623047
2025-03-12,AMD,100.79000091552734
2025-03-13,AMD,98.11000061035156
2025-03-14,AMD,100.97000122070312
2025-03-17,AMD,104.58999633789062
2025-03-18,AMD,103.51000213623047
2025-03-19,AMD,106.2300033569336
2025-03-20,AMD,107.13999938964844
2025-03-21,AMD,106.44000244140625
2025-03-24,AMD,113.8499984741211
2025-03-25,AMD,114.80999755859375
2025-03-26,AMD,110.19000244140625
2025-03-27,AMD,106.6500015258789
2025-03-28,AMD,103.22000122070312
2025-03-31,AMD,102.73999786376953
2025-04-01,AMD,102.77999877929688
2025-04-02,AMD,102.95999908447266
2025-04-03,AMD,93.80000305175781
2025-04-04,AMD,85.76000213623047
2025-04-07,AMD,83.63999938964844
2025-04-08,AMD,78.20999908447266
2025-04-09,AMD,96.83999633789062
2025-04-10,AMD,88.69999694824219
2025-04-11,AMD,93.4000015258789
2025-04-14,AMD,94.5
2025-04-15,AMD,95.29000091552734
2025-04-16,AMD,88.29000091552734
2025-04-17,AMD,87.5
2025-04-21,AMD,85.55999755859375
2025-04-22,AMD,86.26000213623047
2025-04-23,AMD,90.38999938964844
2025-04-24,AMD,94.47000122070312
2025-04-25,AMD,96.6500015258789
2025-04-28,AMD,96.38999938964844
2025-04-29,AMD,96.05999755859375
2025-04-30,AMD,97.3499984741211
2025-05-01,AMD,96.6500015258789
2025-05-02,AMD,98.80000305175781
2025-05-05,AMD,100.58999633789062
2025-05-06,AMD,98.62000274658203
2025-05-07,AMD,100.36000061035156
2025-05-08,AMD,101.69999694824219
2025-05-09,AMD,102.83999633789062
2025-05-12,AMD,108.12000274658203
2025-05-13,AMD,112.45999908447266
2025-05-14,AMD,117.72000122070312
2025-05-15,AMD,114.98999786376953
2025-05-16,AMD,117.16999816894531
2025-05-19,AMD,114.73999786376953
2025-05-20,AMD,113.51000213623047
2025-05-21,AMD,112.05999755859375
2025-05-22,AMD,110.70999908447266
2025-05-23,AMD,110.30999755859375
2025-05-27,AMD,114.55999755859375
2025-05-28,AMD,112.86000061035156
2025-05-29,AMD,113.02999877929688
2025-05-30,AMD,110.7300033569336
2025-06-02,AMD,114.62999725341797
2025-06-03,AMD,117.30999755859375
2025-06-04,AMD,118.58000183105469
2025-06-05,AMD,115.69000244140625
2025-06-06,AMD,116.19000244140625
2025-06-09,AMD,121.7300033569336
2025-06-10,AMD,123.23999786376953
2025-06-11,AMD,121.13999938964844
2025-06-12,AMD,118.5
2025-06-13,AMD,116.16000366210938
2025-06-16,AMD,126.38999938964844
2025-06-17,AMD,127.0999984741211
2025-06-18,AMD,126.79000091552734
2025-06-20,AMD,128.24000549316406
2025-06-23,AMD,129.5800018310547
2025-06-24,AMD,138.42999267578125
2025-06-25,AMD,143.39999389648438
2025-06-26,AMD,143.67999267578125
2025-06-27,AMD,143.80999755859375
2025-06-30,AMD,141.89999389648438
2025-07-01,AMD,136.11000061035156
2025-07-02,AMD,138.52000427246094
2025-07-03,AMD,137.91000366210938
2025-07-07,AMD,134.8000030517578
2025-07-08,AMD,137.82000732421875
2025-07-09,AMD,138.41000366210938
2025-07-10,AMD,144.16000366210938
2025-07-11,AMD,146.4199981689453
2025-07-14,AMD,146.24000549316406
2025-07-15,AMD,155.61000061035156
2025-07-16,AMD,160.0800018310547
2025-07-17,AMD,160.41000366210938
2025-07-18,AMD,156.99000549316406
2025-07-21,AMD,157.0
2025-07-22,AMD,154.72000122070312
2025-07-23,AMD,158.64999389648438
2025-07-24,AMD,162.1199951171875
2025-07-25,AMD,166.47000122070312
2025-07-28,AMD,173.66000366210938
2025-07-29,AMD,177.44000244140625
2025-07-30,AMD,179.50999450683594
2025-07-31,AMD,176.30999755859375
2025-08-01,AMD,171.6999969482422
2025-08-04,AMD,176.77999877929688
2025-08-05,AMD,174.30999755859375
2025-08-06,AMD,163.1199951171875
2025-08-07,AMD,172.39999389648438
2025-08-08,AMD,172.75999450683594
2025-08-11,AMD,172.27999877929688
2025-08-12,AMD,174.9499969482422
2025-08-13,AMD,184.4199981689453
2025-08-14,AMD,180.9499969482422
2025-08-15,AMD,177.50999450683594
2025-08-18,AMD,176.13999938964844
2025-08-19,AMD,166.5500030517578
2025-08-20,AMD,165.1999969482422
2025-08-21,AMD,163.7100067138672
2025-08-22,AMD,167.75999450683594
2025-08-25,AMD,163.36000061035156
2025-08-26,AMD,166.6199951171875
2025-08-27,AMD,167.1300048828125
2025-08-28,AMD,168.5800018310547
2025-08-29,AMD,162.6300048828125
2025-09-02,AMD,162.32000732421875
2025-09-03,AMD,162.1300048828125
2025-09-04,AMD,161.7899932861328
2025-09-05,AMD,151.13999938964844
2025-09-08,AMD,151.41000366210938
2025-09-09,AMD,155.82000732421875
2025-09-10,AMD,159.5399932861328
2025-09-11,AMD,155.6699981689453
2025-09-12,AMD,158.57000732421875
2025-09-15,AMD,161.16000366210938
2025-09-16,AMD,160.4600067138672
2025-09-17,AMD,159.16000366210938
2025-09-18,AMD,157.9199981689453
2025-09-19,AMD,157.38999938964844
2025-09-22,AMD,159.7899932861328
2025-09-23,AMD,160.89999389648438
2025-09-24,AMD,160.8800048828125
2025-09-25,AMD,161.27000427246094
2025-09-26,AMD,159.4600067138672
2025-09-29,AMD,161.36000061035156
2025-09-30,AMD,161.7899932861328
2025-10-01,AMD,164.00999450683594
2025-10-02,AMD,169.72999572753906
2025-10-03,AMD,164.6699981689453
2025-10-06,AMD,203.7100067138672
2025-10-07,AMD,211.50999450683594
2025-10-08,AMD,235.55999755859375
2025-10-09,AMD,232.88999938964844
2025-10-10,AMD,214.89999389648438
2025-10-13,AMD,216.4199981689453
2025-10-14,AMD,218.08999633789062
2025-10-15,AMD,238.60000610351562
2025-10-16,AMD,234.55999755859375
2025-10-17,AMD,233.0800018310547
2025-10-20,AMD,240.55999755859375
2025-10-21,AMD,238.02999877929688
2025-10-22,AMD,230.22999572753906
2025-10-23,AMD,234.99000549316406
2025-10-24,AMD,252.9199981689453
2025-10-27,AMD,259.6700134277344
2025-10-28,AMD,258.010009765625
2025-10-29,AMD,264.3299865722656
2025-10-30,AMD,254.83999633789062
2025-10-31,AMD,256.1199951171875
2025-11-03,AMD,259.6499938964844
2025-11-04,AMD,250.0500030517578
2025-11-05,AMD,256.3299865722656
2025-11-06,AMD,237.6999969482422
2025-11-07,AMD,233.5399932861328
2025-11-10,AMD,243.97999572753906
2025-11-11,AMD,237.52000427246094
2025-11-12,AMD,258.8900146484375
2025-11-13,AMD,247.9600067138672
2025-11-14,AMD,246.80999755859375
2025-11-17,AMD,240.52000427246094
2025-11-18,AMD,230.2899932861328
2025-11-19,AMD,223.5500030517578
2025-11-20,AMD,206.02000427246094
2025-11-21,AMD,203.77999877929688
2025-11-24,AMD,215.0500030517578
2025-11-25,AMD,206.1300048828125
2025-11-26,AMD,214.24000549316406
2025-11-28,AMD,217.52999877929688
2025-12-01,AMD,219.75999450683594
2025-12-02,AMD,215.24000549316406
2025-12-03,AMD,217.60000610351562
2025-12-04,AMD,215.97999572753906
2025-12-05,AMD,217.97000122070312
2025-12-08,AMD,221.11000061035156
2025-12-09,AMD,221.6199951171875
2025-12-10,AMD,221.4199981689453
2025-12-11,AMD,221.42999267578125
2025-12-12,AMD,210.77999877929688
2025-12-15,AMD,207.5800018310547
2025-12-16,AMD,209.1699981689453
2025-12-17,AMD,198.11000061035156
2025-12-18,AMD,201.05999755859375
2025-12-19,AMD,213.42999267578125
2025-12-22,AMD,214.9499969482422
2025-12-23,AMD,214.89999389648438
2025-12-24,AMD,215.0399932861328
2025-12-26,AMD,214.99000549316406
2025-12-29,AMD,215.61000061035156
2025-12-30,AMD,215.33999633789062
2025-12-31,AMD,214.16000366210938
2026-01-02,AMD,223.47000122070312
2026-01-05,AMD,221.0800018310547
2026-01-06,AMD,214.35000610351562
2026-01-07,AMD,210.02000427246094
2026-01-08,AMD,204.67999267578125
2026-01-09,AMD,203.1699981689453
2026-01-12,AMD,207.69000244140625
2026-01-13,AMD,220.97000122070312
2026-01-14,AMD,223.60000610351562
2026-01-15,AMD,227.9199981689453
2026-01-16,AMD,231.8300018310547
2026-01-20,AMD,231.9199981689453
2026-01-21,AMD,249.8000030517578
2026-01-22,AMD,253.72999572753906
2026-01-23,AMD,259.67999267578125
2026-01-26,AMD,251.30999755859375
2026-01-27,AMD,252.02999877929688
2026-01-28,AMD,252.74000549316406
2026-01-29,AMD,252.17999267578125
2026-01-30,AMD,236.72999572753906
2026-02-02,AMD,246.27000427246094
2026-02-03,AMD,242.11000061035156
2026-02-04,AMD,200.19000244140625
2026-02-05,AMD,192.5
2026-02-06,AMD,208.44000244140625
2026-02-09,AMD,216.0
2026-02-10,AMD,213.57000732421875
2026-02-11,AMD,213.5800018310547
2026-02-12,AMD,205.94000244140625
2026-02-13,AMD,207.32000732421875
2026-02-17,AMD,203.0800018310547
2026-02-18,AMD,200.1199951171875
2026-02-19,AMD,203.3699951171875
2026-02-20,AMD,200.14999389648438
2026-02-23,AMD,196.60000610351562
2026-02-24,AMD,213.83999633789062
2026-02-25,AMD,210.86000061035156
2026-02-26,AMD,203.67999267578125
2026-02-27,AMD,200.2100067138672
2026-03-02,AMD,198.6199951171875
2026-03-03,AMD,190.9499969482422
2026-03-04,AMD,202.07000732421875
2026-03-05,AMD,199.4499969482422
2026-03-06,AMD,192.42999267578125
2026-03-09,AMD,202.67999267578125
2026-03-10,AMD,203.22999572753906
2026-03-11,AMD,204.8300018310547
2026-03-12,AMD,197.74000549316406
2026-03-13,AMD,193.38999938964844
2026-03-16,AMD,196.5800018310547
2026-03-17,AMD,196.30999755859375
2026-03-18,AMD,199.4600067138672
2026-03-19,AMD,205.27000427246094
2026-03-20,AMD,201.3300018310547
2026-03-23,AMD,202.67999267578125
2026-03-24,AMD,205.3699951171875
2026-03-25,AMD,220.27000427246094
2026-03-26,AMD,203.77000427246094
2026-03-27,AMD,201.99000549316406
2026-03-30,AMD,196.0399932861328
2026-03-31,AMD,203.42999267578125
2026-04-01,AMD,210.2100067138672
2026-04-02,AMD,217.5
2026-04-06,AMD,220.17999267578125
2026-04-07,AMD,221.52999877929688
2026-04-08,AMD,231.82000732421875
2026-04-09,AMD,236.63999938964844
2026-04-10,AMD,245.0399932861328
2026-04-13,AMD,246.8300018310547
2026-04-14,AMD,255.07000732421875
2026-04-15,AMD,258.1199951171875
2026-04-16,AMD,278.260009765625
2026-04-17,AMD,278.3900146484375
2026-04-20,AMD,274.95001220703125
2026-04-21,AMD,284.489990234375
2026-04-22,AMD,303.4599914550781
2026-04-23,AMD,305.3299865722656
2026-04-24,AMD,347.80999755859375
2026-04-27,AMD,334.6300048828125
2026-04-28,AMD,323.2099914550781
2026-04-29,AMD,337.1099853515625
2026-04-30,AMD,354.489990234375
2026-05-01,AMD,360.5400085449219
2026-05-04,AMD,341.5400085449219
2026-05-05,AMD,355.260009765625
2026-05-06,AMD,421.3900146484375
2026-05-07,AMD,408.4599914550781
2026-05-08,AMD,455.19000244140625
2026-05-11,AMD,458.7900085449219
2026-05-12,AMD,448.2900085449219
2026-05-13,AMD,445.5
2026-05-14,AMD,449.70001220703125
2026-05-15,AMD,424.1000061035156
2026-05-18,AMD,420.989990234375
2026-05-19,AMD,414.04998779296875
2026-05-20,AMD,447.5799865722656
2026-05-21,AMD,449.5899963378906
2026-05-22,AMD,467.510009765625
2026-05-26,AMD,503.8900146484375
2026-05-27,AMD,495.5400085449219
2026-05-28,AMD,518.0900268554688
2026-05-29,AMD,516.0999755859375
2026-06-01,AMD,510.1300048828125
2026-06-02,AMD,521.5399780273438
2026-06-03,AMD,542.52001953125
2026-06-04,AMD,523.2000122070312
2026-06-05,AMD,466.3800048828125
2026-06-08,AMD,490.3299865722656
2026-06-09,AMD,475.510009765625
2026-06-10,AMD,452.3999938964844
2026-06-11,AMD,488.45001220703125
2026-06-12,AMD,511.57000732421875
2026-06-15,AMD,547.260009765625
2026-06-16,AMD,507.2900085449219
2026-06-17,AMD,512.47998046875
2026-06-18,AMD,537.3699951171875
2026-06-22,AMD,551.6300048828125
2026-06-23,AMD,519.8499755859375
2026-06-24,AMD,519.739990234375
2026-06-25,AMD,532.5700073242188
2026-06-26,AMD,521.5800170898438
2026-06-29,AMD,539.489990234375
2026-06-30,AMD,580.9099731445312
2026-07-01,AMD,540.8800048828125
2026-07-02,AMD,517.8200073242188
2026-07-06,AMD,552.0499877929688
2026-07-07,AMD,516.1099853515625
2026-07-08,AMD,517.4099731445312
2026-07-09,AMD,546.719970703125
2026-07-10,AMD,557.8900146484375
2024-07-15,ARM,177.52999877929688
2024-07-16,ARM,178.77000427246094
2024-07-17,ARM,161.6999969482422
2024-07-18,ARM,158.3300018310547
2024-07-19,ARM,163.39999389648438
2024-07-22,ARM,163.5500030517578
2024-07-23,ARM,171.6999969482422
2024-07-24,ARM,157.67999267578125
2024-07-25,ARM,149.13999938964844
2024-07-26,ARM,149.0
2024-07-29,ARM,141.44000244140625
2024-07-30,ARM,132.9600067138672
2024-07-31,ARM,144.1699981689453
2024-08-01,ARM,121.51000213623047
2024-08-02,ARM,113.44999694824219
2024-08-05,ARM,110.44999694824219
2024-08-06,ARM,113.38999938964844
2024-08-07,ARM,107.08999633789062
2024-08-08,ARM,118.43000030517578
2024-08-09,ARM,117.0
2024-08-12,ARM,117.12999725341797
2024-08-13,ARM,123.79000091552734
2024-08-14,ARM,125.91999816894531
2024-08-15,ARM,130.44000244140625
2024-08-16,ARM,130.3000030517578
2024-08-19,ARM,132.30999755859375
2024-08-20,ARM,129.9499969482422
2024-08-21,ARM,131.1999969482422
2024-08-22,ARM,129.72000122070312
2024-08-23,ARM,135.6300048828125
2024-08-26,ARM,128.89999389648438
2024-08-27,ARM,131.1999969482422
2024-08-28,ARM,125.31999969482422
2024-08-29,ARM,131.92999267578125
2024-08-30,ARM,132.8800048828125
2024-09-03,ARM,123.73999786376953
2024-09-04,ARM,120.94999694824219
2024-09-05,ARM,123.08999633789062
2024-09-06,ARM,117.29000091552734
2024-09-09,ARM,125.54000091552734
2024-09-10,ARM,127.22000122070312
2024-09-11,ARM,140.32000732421875
2024-09-12,ARM,139.17999267578125
2024-09-13,ARM,147.3699951171875
2024-09-16,ARM,138.39999389648438
2024-09-17,ARM,136.83999633789062
2024-09-18,ARM,138.36000061035156
2024-09-19,ARM,140.58999633789062
2024-09-20,ARM,138.89999389648438
2024-09-23,ARM,141.72000122070312
2024-09-24,ARM,143.3000030517578
2024-09-25,ARM,146.42999267578125
2024-09-26,ARM,149.16000366210938
2024-09-27,ARM,145.5800018310547
2024-09-30,ARM,143.00999450683594
2024-10-01,ARM,136.0800018310547
2024-10-02,ARM,137.02999877929688
2024-10-03,ARM,138.24000549316406
2024-10-04,ARM,140.5500030517578
2024-10-07,ARM,141.33999633789062
2024-10-08,ARM,143.60000610351562
2024-10-09,ARM,148.42999267578125
2024-10-10,ARM,149.3300018310547
2024-10-11,ARM,151.4600067138672
2024-10-14,ARM,161.82000732421875
2024-10-15,ARM,150.6699981689453
2024-10-16,ARM,152.5
2024-10-17,ARM,154.60000610351562
2024-10-18,ARM,153.02999877929688
2024-10-21,ARM,152.35000610351562
2024-10-22,ARM,152.5800018310547
2024-10-23,ARM,142.41000366210938
2024-10-24,ARM,141.0399932861328
2024-10-25,ARM,143.75
2024-10-28,ARM,150.02000427246094
2024-10-29,ARM,157.1699981689453
2024-10-30,ARM,154.39999389648438
2024-10-31,ARM,141.3000030517578
2024-11-01,ARM,141.47999572753906
2024-11-04,ARM,137.52999877929688
2024-11-05,ARM,140.64999389648438
2024-11-06,ARM,144.67999267578125
2024-11-07,ARM,150.64999389648438
2024-11-08,ARM,147.47999572753906
2024-11-11,ARM,141.96499633789062
2024-11-12,ARM,139.9199981689453
2024-11-13,ARM,135.08999633789062
2024-11-14,ARM,136.35000610351562
2024-11-15,ARM,128.72999572753906
2024-11-18,ARM,128.66000366210938
2024-11-19,ARM,133.05999755859375
2024-11-20,ARM,133.6999969482422
2024-11-21,ARM,133.13999938964844
2024-11-22,ARM,135.99000549316406
2024-11-25,ARM,139.67999267578125
2024-11-26,ARM,136.72000122070312
2024-11-27,ARM,133.3699951171875
2024-11-29,ARM,134.2899932861328
2024-12-02,ARM,140.33999633789062
2024-12-03,ARM,140.3800048828125
2024-12-04,ARM,141.3000030517578
2024-12-05,ARM,137.9499969482422
2024-12-06,ARM,140.88999938964844
2024-12-09,ARM,139.63999938964844
2024-12-10,ARM,137.2899932861328
2024-12-11,ARM,143.16000366210938
2024-12-12,ARM,148.0
2024-12-13,ARM,151.91000366210938
2024-12-16,ARM,145.0
2024-12-17,ARM,142.8000030517578
2024-12-18,ARM,136.55999755859375
2024-12-19,ARM,132.10000610351562
2024-12-20,ARM,132.14999389648438
2024-12-23,ARM,126.87000274658203
2024-12-24,ARM,131.7899932861328
2024-12-26,ARM,129.69000244140625
2024-12-27,ARM,129.1999969482422
2024-12-30,ARM,125.91000366210938
2024-12-31,ARM,123.36000061035156
2025-01-02,ARM,128.1999969482422
2025-01-03,ARM,141.0800018310547
2025-01-06,ARM,147.41000366210938
2025-01-07,ARM,144.3800048828125
2025-01-08,ARM,145.1999969482422
2025-01-10,ARM,140.49000549316406
2025-01-13,ARM,137.07000732421875
2025-01-14,ARM,140.05999755859375
2025-01-15,ARM,147.39999389648438
2025-01-16,ARM,147.52000427246094
2025-01-17,ARM,149.25999450683594
2025-01-21,ARM,155.1999969482422
2025-01-22,ARM,179.92999267578125
2025-01-23,ARM,166.55999755859375
2025-01-24,ARM,162.52000427246094
2025-01-27,ARM,145.9600067138672
2025-01-28,ARM,149.47000122070312
2025-01-29,ARM,147.60000610351562
2025-01-30,ARM,153.22999572753906
2025-01-31,ARM,159.5500030517578
2025-02-03,ARM,155.64999389648438
2025-02-04,ARM,162.1999969482422
2025-02-05,ARM,173.25999450683594
2025-02-06,ARM,167.47000122070312
2025-02-07,ARM,162.50999450683594
2025-02-10,ARM,160.83999633789062
2025-02-11,ARM,157.74000549316406
2025-02-12,ARM,155.41000366210938
2025-02-13,ARM,164.8300018310547
2025-02-14,ARM,159.5399932861328
2025-02-18,ARM,160.32000732421875
2025-02-19,ARM,154.36000061035156
2025-02-20,ARM,150.85000610351562
2025-02-21,ARM,144.83999633789062
2025-02-24,ARM,140.52999877929688
2025-02-25,ARM,136.6999969482422
2025-02-26,ARM,138.97000122070312
2025-02-27,ARM,130.33999633789062
2025-02-28,ARM,131.69000244140625
2025-03-03,ARM,121.0999984741211
2025-03-04,ARM,122.48999786376953
2025-03-05,ARM,124.77999877929688
2025-03-06,ARM,117.91999816894531
2025-03-07,ARM,125.55000305175781
2025-03-10,ARM,116.37999725341797
2025-03-11,ARM,111.48999786376953
2025-03-12,ARM,112.69999694824219
2025-03-13,ARM,112.05000305175781
2025-03-14,ARM,117.94000244140625
2025-03-17,ARM,121.37000274658203
2025-03-18,ARM,119.72000122070312
2025-03-19,ARM,117.91000366210938
2025-03-20,ARM,119.06999969482422
2025-03-21,ARM,119.06999969482422
2025-03-24,ARM,124.8499984741211
2025-03-25,ARM,124.27999877929688
2025-03-26,ARM,114.93000030517578
2025-03-27,ARM,112.47000122070312
2025-03-28,ARM,107.80000305175781
2025-03-31,ARM,106.79000091552734
2025-04-01,ARM,106.9800033569336
2025-04-02,ARM,108.13999938964844
2025-04-03,ARM,97.72000122070312
2025-04-04,ARM,87.70999908447266
2025-04-07,ARM,88.62999725341797
2025-04-08,ARM,85.81999969482422
2025-04-09,ARM,106.58999633789062
2025-04-10,ARM,100.45999908447266
2025-04-11,ARM,103.98999786376953
2025-04-14,ARM,105.05999755859375
2025-04-15,ARM,103.80000305175781
2025-04-16,ARM,101.0
2025-04-17,ARM,100.7300033569336
2025-04-21,ARM,96.83000183105469
2025-04-22,ARM,100.55000305175781
2025-04-23,ARM,105.16000366210938
2025-04-24,ARM,112.01000213623047
2025-04-25,ARM,113.33999633789062
2025-04-28,ARM,112.08000183105469
2025-04-29,ARM,111.6500015258789
2025-04-30,ARM,114.05000305175781
2025-05-01,ARM,115.4000015258789
2025-05-02,ARM,123.2699966430664
2025-05-05,ARM,121.94999694824219
2025-05-06,ARM,122.44000244140625
2025-05-07,ARM,124.19000244140625
2025-05-08,ARM,116.5199966430664
2025-05-09,ARM,115.80000305175781
2025-05-12,ARM,124.80999755859375
2025-05-13,ARM,126.68000030517578
2025-05-14,ARM,133.4499969482422
2025-05-15,ARM,133.07000732421875
2025-05-16,ARM,135.9600067138672
2025-05-19,ARM,132.0500030517578
2025-05-20,ARM,131.0399932861328
2025-05-21,ARM,130.4499969482422
2025-05-22,ARM,129.27999877929688
2025-05-23,ARM,127.18000030517578
2025-05-27,ARM,133.9600067138672
2025-05-28,ARM,135.5399932861328
2025-05-29,ARM,128.10000610351562
2025-05-30,ARM,124.54000091552734
2025-06-02,ARM,126.05500030517578
2025-06-03,ARM,128.77999877929688
2025-06-04,ARM,130.36000061035156
2025-06-05,ARM,129.5500030517578
2025-06-06,ARM,133.11000061035156
2025-06-09,ARM,138.61000061035156
2025-06-10,ARM,140.6300048828125
2025-06-11,ARM,140.3800048828125
2025-06-12,ARM,138.6199951171875
2025-06-13,ARM,135.5500030517578
2025-06-16,ARM,142.0399932861328
2025-06-17,ARM,144.72000122070312
2025-06-18,ARM,146.0500030517578
2025-06-20,ARM,145.0399932861328
